시도명,시군구명,읍면동명,인구사회 부문,산업경제 부문,물리환경 부문,과거대비인구변화(%),최근인구변화(연속감소년수),과거대비사업체변화(%),최근사업체변화(연속감소년수),노후건축물비율(%),부합부문(개수),2개 부문 이상 부합여부
전라남도,전라남도 무안군,운남면,O,X,O,-61.62,5.00,1.72,2.00,63.45,2,O
전라남도,전라남도 함평군,함평읍,O,X,O,-50.37,1.00,5.04,1.00,50.48,2,O
전라남도,전라남도 함평군,손불면,O,O,X,-68.03,5.00,-6.32,2.00,33.90,2,O
전라남도,전라남도 함평군,신광면,O,X,X,-68.66,1.00,0.00,2.00,39.31,1,X
전라남도,전라남도 함평군,학교면,O,X,X,-63.45,5.00,13.33,1.00,44.89,1,X
전라남도,전라남도 함평군,엄다면,O,X,O,-63.83,3.00,-3.33,2.00,63.85,2,O
전라남도,전라남도 함평군,대동면,O,X,X,-62.55,1.00,14.29,0.00,35.26,1,X
전라남도,전라남도 함평군,나산면,O,X,X,-63.69,3.00,4.55,1.00,48.28,1,X
전라남도,전라남도 함평군,해보면,O,X,X,-54.74,2.00,13.01,1.00,38.17,1,X
전라남도,전라남도 함평군,월야면,O,X,X,-61.88,5.00,9.43,1.00,32.54,1,X
전라남도,전라남도 영광군,영광읍,X,X,X,-16.94,2.00,2.49,1.00,44.74,0,X
전라남도,전라남도 영광군,백수읍,O,X,X,-66.51,3.00,10.12,0.00,46.01,1,X
전라남도,전라남도 영광군,홍농읍,O,X,O,-65.74,1.00,9.81,1.00,55.39,2,O
전라남도,전라남도 영광군,대마면,O,X,X,-68.49,1.00,8.33,1.00,45.19,1,X
전라남도,전라남도 영광군,묘량면,O,X,X,-67.53,3.00,6.38,1.00,36.04,1,X
전라남도,전라남도 영광군,불갑면,O,O,X,-65.06,3.00,-5.17,1.00,37.03,2,O
전라남도,전라남도 영광군,군서면,O,X,X,-60.95,3.00,12.07,0.00,47.45,1,X
전라남도,전라남도 영광군,군남면,O,O,O,-69.16,4.00,-12.39,0.00,67.20,3,O
전라남도,전라남도 영광군,염산면,O,X,O,-71.61,3.00,-4.78,2.00,54.48,2,O
전라남도,전라남도 영광군,법성면,O,X,O,-62.09,4.00,13.57,0.00,55.51,2,O
전라남도,전라남도 영광군,낙월면,O,O,O,-83.32,2.00,-6.98,1.00,84.92,3,O
전라남도,전라남도 장성군,장성읍,O,X,O,-45.95,2.00,4.47,0.00,69.37,2,O
전라남도,전라남도 장성군,진원면,O,X,X,-41.78,0.00,16.67,1.00,44.26,1,X
전라남도,전라남도 장성군,남면,O,X,X,-56.59,3.00,28.09,1.00,46.23,1,X
전라남도,전라남도 장성군,동화면,O,X,X,-57.88,2.00,-0.95,1.00,49.97,1,X
전라남도,전라남도 장성군,삼서면,O,X,O,-63.21,3.00,19.51,1.00,62.12,2,O
전라남도,전라남도 장성군,삼계면,O,O,O,-21.14,1.00,-11.20,2.00,64.24,3,O
전라남도,전라남도 장성군,황룡면,O,X,O,-54.68,2.00,1.98,1.00,56.95,2,O
전라남도,전라남도 장성군,서삼면,O,X,O,-54.87,2.00,70.31,1.00,54.63,2,O
전라남도,전라남도 장성군,북일면,O,X,X,-70.14,2.00,8.57,0.00,43.72,1,X
전라남도,전라남도 장성군,북이면,O,O,O,-59.83,3.00,-13.78,2.00,64.39,3,O
전라남도,전라남도 장성군,북하면,O,X,O,-55.75,3.00,3.17,1.00,56.98,2,O
전라남도,전라남도 완도군,완도읍,O,X,O,-27.22,3.00,0.09,0.00,61.95,2,O
전라남도,전라남도 완도군,금일읍,O,O,O,-81.48,1.00,-14.23,1.00,73.53,3,O
전라남도,전라남도 완도군,노화읍,O,X,O,-73.89,3.00,-1.40,1.00,75.90,2,O
전라남도,전라남도 완도군,군외면,O,O,O,-65.31,3.00,-15.50,2.00,50.66,3,O
전라남도,전라남도 완도군,신지면,O,X,X,-65.93,3.00,8.24,0.00,47.11,1,X
전라남도,전라남도 완도군,고금면,O,O,O,-63.15,2.00,-7.33,1.00,66.35,3,O
전라남도,전라남도 완도군,약산면,O,X,X,-65.95,1.00,5.23,2.00,49.28,1,X
전라남도,전라남도 완도군,청산면,O,X,O,-66.60,5.00,4.69,0.00,74.11,2,O
전라남도,전라남도 완도군,소안면,O,O,O,-67.60,5.00,-17.62,1.00,82.64,3,O
전라남도,전라남도 완도군,금당면,O,O,O,-67.66,5.00,-13.43,2.00,81.97,3,O
전라남도,전라남도 완도군,보길면,O,O,X,-34.21,3.00,-13.61,1.00,45.90,2,O
전라남도,전라남도 완도군,생일면,O,O,O,-67.20,2.00,-18.75,1.00,77.13,3,O
전라남도,전라남도 진도군,진도읍,O,X,O,-37.89,3.00,8.71,0.00,67.99,2,O
전라남도,전라남도 진도군,군내면,O,X,O,-61.26,5.00,15.09,0.00,68.22,2,O
전라남도,전라남도 진도군,고군면,O,O,O,-58.41,2.00,-6.85,2.00,74.02,3,O
전라남도,전라남도 진도군,의신면,O,X,O,-63.91,5.00,10.88,1.00,76.53,2,O
전라남도,전라남도 진도군,임회면,O,X,O,-67.02,2.00,-0.87,2.00,74.11,2,O
전라남도,전라남도 진도군,지산면,O,O,O,-69.74,5.00,-7.95,3.00,79.72,3,O
전라남도,전라남도 진도군,조도면,O,X,O,-75.49,2.00,-3.02,2.00,89.00,2,O
전라남도,전라남도 신안군,지도읍,O,X,O,-66.03,3.00,0.98,1.00,70.50,2,O
전라남도,전라남도 신안군,압해읍,O,X,X,-61.10,3.00,11.24,1.00,47.55,1,X
전라남도,전라남도 신안군,증도면,O,X,O,-65.09,2.00,8.02,0.00,61.31,2,O
전라남도,전라남도 신안군,임자면,O,X,O,-63.23,4.00,5.88,0.00,70.05,2,O
전라남도,전라남도 신안군,자은면,O,X,O,-70.27,3.00,-1.67,1.00,79.02,2,O
전라남도,전라남도 신안군,비금면,O,X,O,-67.11,2.00,6.46,1.00,82.10,2,O
전라남도,전라남도 신안군,도초면,O,O,O,-74.68,3.00,-10.95,2.00,80.81,3,O
전라남도,전라남도 신안군,흑산면,O,O,O,-66.63,3.00,-12.86,2.00,81.58,3,O
전라남도,전라남도 신안군,하의면,O,X,O,-76.20,3.00,0.64,1.00,85.64,2,O
전라남도,전라남도 신안군,신의면,O,X,O,-66.94,3.00,-2.41,1.00,75.40,2,O
전라남도,전라남도 신안군,장산면,O,X,O,-80.01,3.00,0.00,1.00,82.34,2,O
전라남도,전라남도 신안군,안좌면,O,X,O,-71.64,3.00,-0.60,1.00,66.02,2,O
전라남도,전라남도 신안군,팔금면,O,X,O,-76.83,2.00,-1.79,1.00,78.73,2,O
전라남도,전라남도 신안군,암태면,O,O,O,-73.50,2.00,-14.88,1.00,83.51,3,O
경상북도,경상북도 포항시,구룡포읍,O,X,O,-67.42,5.00,16.61,1.00,62.29,2,O
경상북도,경상북도 포항시,연일읍,O,X,X,-8.32,5.00,2.90,0.00,38.26,1,X
경상북도,경상북도 포항시,오천읍,X,X,X,10.37,0.00,5.58,0.00,37.27,0,X
경상북도,경상북도 포항시,대송면,O,X,O,-63.90,5.00,17.06,0.00,52.21,2,O
경상북도,경상북도 포항시,동해면,O,O,O,-41.93,5.00,-12.94,2.00,55.61,3,O
경상북도,경상북도 포항시,장기면,O,O,X,-42.58,5.00,-7.69,1.00,46.55,2,O
경상북도,경상북도 포항시,호미곶면,O,O,X,-55.02,5.00,-1.06,3.00,47.64,2,O
경상북도,경상북도 포항시,송도동,O,O,O,-49.95,5.00,-9.50,1.00,85.05,3,O
경상북도,경상북도 포항시,청림동,O,O,O,-48.17,5.00,-14.08,1.00,65.35,3,O
경상북도,경상북도 포항시,제철동,O,X,X,-63.01,2.00,7.43,0.00,43.55,1,X
경상북도,경상북도 포항시,효곡동,X,X,X,6.36,2.00,12.39,0.00,31.84,0,X
경상북도,경상북도 포항시,대이동,O,X,X,-0.47,3.00,-2.65,1.00,27.64,1,X
경상북도,경상북도 포항시,상대동,O,X,O,-2.71,3.00,-0.25,1.00,74.13,2,O
경상북도,경상북도 포항시,해도동,O,O,O,-16.53,5.00,-7.17,1.00,82.09,3,O
경상북도,경상북도 포항시,흥해읍,O,X,X,-5.36,4.00,4.07,0.00,39.06,1,X
경상북도,경상북도 포항시,신광면,O,X,X,-52.34,3.00,5.13,2.00,25.52,1,X
경상북도,경상북도 포항시,청하면,O,X,X,-48.98,3.00,0.74,1.00,35.46,1,X
경상북도,경상북도 포항시,송라면,O,X,X,-46.65,5.00,-1.73,1.00,39.95,1,X
경상북도,경상북도 포항시,기계면,O,X,X,-60.34,5.00,5.57,1.00,29.42,1,X
경상북도,경상북도 포항시,죽장면,O,X,X,-62.84,1.00,6.86,0.00,29.82,1,X
경상북도,경상북도 포항시,기북면,O,O,X,-37.50,2.00,-6.67,1.00,23.38,2,O
경상북도,경상북도 포항시,양학동,X,O,O,-17.54,2.00,-5.84,1.00,67.69,2,O
경상북도,경상북도 포항시,용흥동,O,O,O,-27.80,3.00,-14.56,2.00,72.95,3,O
경상북도,경상북도 포항시,우창동,O,X,O,0.27,3.00,2.15,0.00,60.76,2,O
경상북도,경상북도 포항시,두호동,O,X,O,-13.35,5.00,-0.91,1.00,53.99,2,O
경상북도,경상북도 포항시,장량동,X,X,X,60.96,0.00,11.71,0.00,12.74,0,X
경상북도,경상북도 포항시,환여동,O,X,O,-9.15,5.00,5.41,1.00,61.48,2,O
경상북도,경상북도 포항시,중앙동,O,X,O,-11.41,5.00,-2.17,2.00,75.18,2,O
경상북도,경상북도 포항시,죽도동,O,O,O,-8.37,5.00,-11.01,1.00,76.63,3,O
경상북도,경상북도 경주시,감포읍,O,X,O,-51.57,5.00,-4.99,1.00,70.58,2,O
경상북도,경상북도 경주시,안강읍,O,X,O,-22.47,5.00,-1.00,1.00,62.40,2,O
경상북도,경상북도 경주시,건천읍,O,X,O,-38.59,5.00,9.57,0.00,62.75,2,O
경상북도,경상북도 경주시,외동읍,O,X,X,-30.07,1.00,15.24,0.00,43.46,1,X
경상북도,경상북도 경주시,양북면,O,X,O,-52.56,3.00,9.41,1.00,57.59,2,O
경상북도,경상북도 경주시,양남면,O,X,X,-31.84,1.00,24.35,2.00,47.92,1,X
경상북도,경상북도 경주시,내남면,O,X,O,-49.56,4.00,11.62,0.00,56.58,2,O
경상북도,경상북도 경주시,산내면,O,O,O,-51.18,1.00,-12.64,1.00,51.46,3,O
경상북도,경상북도 경주시,서면,O,X,O,-53.75,3.00,14.81,1.00,62.53,2,O
경상북도,경상북도 경주시,현곡면,O,X,X,-3.02,3.00,13.76,0.00,42.67,1,X
경상북도,경상북도 경주시,강동면,O,X,X,-21.06,5.00,13.08,0.00,43.78,1,X
경상북도,경상북도 경주시,천북면,O,X,X,-38.17,2.00,41.45,0.00,46.37,1,X
경상북도,경상북도 경주시,중부동,O,O,O,-26.69,2.00,-25.29,3.00,80.35,3,O
경상북도,경상북도 경주시,성건동,O,O,O,-28.99,5.00,-7.80,1.00,71.22,3,O
경상북도,경상북도 경주시,월성동,O,X,O,-9.06,4.00,21.07,1.00,72.78,2,O
경상북도,경상북도 경주시,선도동,X,X,X,4.56,0.00,7.18,1.00,48.74,0,X
경상북도,경상북도 경주시,용강동,X,X,X,11.09,2.00,0.79,1.00,43.18,0,X
경상북도,경상북도 경주시,황성동,O,X,O,-9.85,4.00,4.25,0.00,51.73,2,O
경상북도,경상북도 경주시,동천동,O,X,O,-5.52,5.00,2.77,1.00,55.66,2,O
경상북도,경상북도 경주시,불국동,X,X,O,5.09,1.00,6.55,0.00,50.22,1,X
경상북도,경상북도 경주시,보덕동,O,X,X,-49.13,3.00,8.39,0.00,43.82,1,X
경상북도,경상북도 경주시,황오동,O,O,O,-43.00,5.00,-14.51,1.00,84.34,3,O
경상북도,경상북도 경주시,황남동,O,O,O,-27.23,5.00,-23.15,1.00,81.29,3,O
경상북도,경상북도 김천시,아포읍,O,X,X,-16.21,5.00,5.77,1.00,49.12,1,X
경상북도,경상북도 김천시,농소면,O,X,X,-45.49,1.00,-0.56,1.00,35.55,1,X
경상북도,경상북도 김천시,남면,O,X,O,-48.24,1.00,9.80,0.00,52.87,2,O
경상북도,경상북도 김천시,개령면,O,X,O,-43.55,5.00,-2.27,1.00,56.31,2,O
경상북도,경상북도 김천시,감문면,O,O,O,-52.85,3.00,-12.85,2.00,64.53,3,O
경상북도,경상북도 김천시,어모면,O,X,O,-36.11,5.00,6.71,1.00,62.75,2,O
경상북도,경상북도 김천시,봉산면,O,X,X,-41.88,2.00,5.10,1.00,47.33,1,X
경상북도,경상북도 김천시,대항면,O,X,X,-41.47,5.00,8.26,1.00,38.63,1,X
경상북도,경상북도 김천시,감천면,O,X,O,-47.20,3.00,9.23,1.00,58.61,2,O
경상북도,경상북도 김천시,조마면,O,O,O,-52.25,3.00,-5.45,1.00,54.27,3,O
경상북도,경상북도 김천시,구성면,O,X,O,-63.36,5.00,0.93,1.00,59.74,2,O
경상북도,경상북도 김천시,지례면,O,O,X,-65.25,3.00,-20.00,2.00,43.15,2,O
경상북도,경상북도 김천시,부항면,O,O,O,-70.53,1.00,-5.45,1.00,57.18,3,O
경상북도,경상북도 김천시,대덕면,O,O,O,-58.00,3.00,-9.28,1.00,53.82,3,O
경상북도,경상북도 김천시,증산면,O,X,O,-60.38,1.00,3.03,1.00,63.61,2,O
경상북도,경상북도 김천시,양금동,O,X,O,-35.93,5.00,-2.97,1.00,67.91,2,O
경상북도,경상북도 김천시,대신동,X,X,X,4.53,2.00,6.84,0.00,44.75,0,X
경상북도,경상북도 김천시,대곡동,O,X,O,-17.70,5.00,-3.28,2.00,62.86,2,O
경상북도,경상북도 김천시,지좌동,X,X,O,3.42,2.00,7.31,0.00,55.36,1,X
경상북도,경상북도 김천시,자산동,O,O,O,-5.67,5.00,-17.74,2.00,85.61,3,O
경상북도,경상북도 김천시,평화남산동,X,O,O,-6.56,2.00,-18.14,5.00,80.69,2,O
경상북도,경상북도 김천시,율곡동,X,X,X,0.00,0.00,92.00,1.00,0.00,0,X
경상북도,경상북도 안동시,풍산읍,O,X,O,-58.10,2.00,7.70,0.00,66.31,2,O
경상북도,경상북도 안동시,와룡면,O,X,O,-59.33,2.00,0.81,1.00,64.48,2,O
경상북도,경상북도 안동시,북후면,O,O,O,-57.96,5.00,-12.95,2.00,65.41,3,O
경상북도,경상북도 안동시,서후면,O,X,O,-29.29,3.00,11.11,1.00,57.08,2,O
경상북도,경상북도 안동시,풍천면,O,O,O,-66.19,4.00,17.79,3.00,64.01,3,O
경상북도,경상북도 안동시,일직면,O,O,O,-64.58,5.00,-6.99,2.00,69.06,3,O
경상북도,경상북도 안동시,남후면,O,X,O,-50.40,3.00,8.13,0.00,61.31,2,O
경상북도,경상북도 안동시,남선면,O,X,O,-45.63,4.00,0.87,1.00,66.71,2,O
경상북도,경상북도 안동시,임하면,O,X,O,-51.90,4.00,-0.99,1.00,65.60,2,O
경상북도,경상북도 안동시,길안면,O,X,O,-64.89,5.00,10.12,0.00,68.20,2,O
경상북도,경상북도 안동시,임동면,O,O,O,-80.48,2.00,-32.77,1.00,74.48,3,O
경상북도,경상북도 안동시,예안면,O,O,O,-69.62,2.00,-17.78,1.00,78.50,3,O
경상북도,경상북도 안동시,도산면,O,O,O,-73.13,4.00,-8.09,2.00,74.48,3,O
경상북도,경상북도 안동시,녹전면,O,X,O,-65.80,2.00,3.13,1.00,69.38,2,O
경상북도,경상북도 안동시,중구동,O,O,O,-35.04,5.00,-6.86,1.00,80.25,3,O
경상북도,경상북도 안동시,명륜동,O,X,O,-29.10,5.00,5.56,0.00,67.49,2,O
경상북도,경상북도 안동시,용상동,X,X,O,-13.17,2.00,4.44,1.00,67.02,1,X
경상북도,경상북도 안동시,태화동,O,O,O,-42.01,2.00,-9.71,1.00,86.09,3,O
경상북도,경상북도 안동시,평화동,O,X,O,-26.73,4.00,-4.53,1.00,84.03,2,O
경상북도,경상북도 안동시,안기동,O,X,O,-51.93,3.00,-3.68,2.00,73.92,2,O
경상북도,경상북도 안동시,옥동,X,X,X,17.87,1.00,-0.08,1.00,11.32,0,X
경상북도,경상북도 안동시,송하동,X,X,X,4.10,1.00,6.90,0.00,43.10,0,X
경상북도,경상북도 안동시,서구동,O,O,O,3.50,3.00,-12.11,1.00,84.12,3,O
경상북도,경상북도 안동시,강남동,X,X,X,-2.90,2.00,6.05,0.00,36.82,0,X
경상북도,경상북도 구미시,선산읍,O,O,O,-32.02,4.00,-2.85,3.00,63.74,3,O
경상북도,경상북도 구미시,고아읍,X,X,O,-6.09,1.00,11.16,0.00,52.08,1,X
경상북도,경상북도 구미시,무을면,O,X,O,-57.75,5.00,1.27,1.00,67.25,2,O
경상북도,경상북도 구미시,옥성면,O,X,X,-57.49,4.00,5.62,1.00,38.06,1,X
경상북도,경상북도 구미시,도개면,O,O,O,-56.13,4.00,-3.45,3.00,53.23,3,O
경상북도,경상북도 구미시,해평면,O,X,O,-48.50,5.00,0.33,2.00,58.10,2,O
경상북도,경상북도 구미시,산동면,O,X,X,-14.59,4.00,22.44,0.00,30.43,1,X
경상북도,경상북도 구미시,장천면,O,X,X,-42.70,3.00,10.95,1.00,49.06,1,X
경상북도,경상북도 구미시,송정동,O,X,O,-19.04,5.00,-2.62,1.00,62.40,2,O
경상북도,경상북도 구미시,원평1동,O,O,O,-40.76,1.00,-15.17,1.00,64.39,3,O
경상북도,경상북도 구미시,원평2동,O,O,O,-43.01,5.00,-14.47,2.00,87.71,3,O
경상북도,경상북도 구미시,도량동,O,X,O,-8.00,5.00,-0.91,1.00,59.18,2,O
경상북도,경상북도 구미시,지산동,O,X,O,-51.93,5.00,3.95,1.00,65.96,2,O
경상북도,경상북도 구미시,선주원남동,X,X,X,10.33,0.00,7.44,0.00,23.23,0,X
경상북도,경상북도 구미시,형곡1동,O,X,O,-18.14,5.00,3.17,0.00,65.83,2,O
경상북도,경상북도 구미시,형곡2동,O,X,O,-12.43,5.00,-1.92,1.00,61.64,2,O
경상북도,경상북도 구미시,신평1동,O,X,O,-66.19,3.00,7.30,1.00,60.28,2,O
경상북도,경상북도 구미시,신평2동,O,O,O,-65.98,5.00,-5.23,1.00,83.75,3,O
경상북도,경상북도 구미시,비산동,X,X,X,-17.08,1.00,-4.97,1.00,36.36,0,X
경상북도,경상북도 구미시,공단1동,O,X,X,-57.19,3.00,8.99,0.00,34.55,1,X
경상북도,경상북도 구미시,공단2동,O,X,X,-79.07,1.00,10.01,0.00,21.93,1,X
경상북도,경상북도 구미시,광평동,O,X,X,-26.21,1.00,9.63,0.00,45.34,1,X
경상북도,경상북도 구미시,상모사곡동,X,X,X,-0.85,0.00,3.75,0.00,14.42,0,X
경상북도,경상북도 구미시,임오동,X,X,X,19.37,1.00,9.96,1.00,24.34,0,X
경상북도,경상북도 구미시,인동동,X,X,X,3.44,2.00,0.13,0.00,31.77,0,X
경상북도,경상북도 구미시,진미동,O,X,X,-4.73,3.00,3.44,1.00,15.98,1,X
경상북도,경상북도 구미시,양포동,X,X,X,20.21,0.00,7.33,0.00,15.78,0,X
경상북도,경상북도 영주시,풍기읍,O,X,O,-31.63,3.00,1.85,0.00,66.98,2,O
경상북도,경상북도 영주시,이산면,O,X,O,-59.56,3.00,4.92,1.00,59.59,2,O
경상북도,경상북도 영주시,평은면,O,O,O,-69.90,5.00,-26.09,2.00,66.13,3,O
경상북도,경상북도 영주시,문수면,O,X,O,-54.10,1.00,24.24,0.00,60.34,2,O
경상북도,경상북도 영주시,장수면,O,X,O,-58.65,2.00,3.92,0.00,53.05,2,O
경상북도,경상북도 영주시,안정면,O,X,O,-54.02,5.00,17.70,1.00,57.50,2,O
경상북도,경상북도 영주시,봉현면,O,X,O,-53.17,5.00,7.34,0.00,61.08,2,O
경상북도,경상북도 영주시,순흥면,O,X,O,-59.72,4.00,3.82,0.00,62.64,2,O
경상북도,경상북도 영주시,단산면,O,X,O,-64.02,5.00,1.18,2.00,68.01,2,O
경상북도,경상북도 영주시,부석면,O,O,O,-66.06,5.00,-4.97,3.00,69.36,3,O
경상북도,경상북도 영주시,상망동,O,X,O,-5.66,5.00,1.79,1.00,57.86,2,O
경상북도,경상북도 영주시,하망동,O,X,O,-15.33,5.00,-2.17,2.00,82.52,2,O
경상북도,경상북도 영주시,영주1동,O,O,O,-40.03,5.00,-14.30,3.00,87.56,3,O
경상북도,경상북도 영주시,영주2동,O,X,O,-38.46,5.00,-3.97,1.00,86.87,2,O
경상북도,경상북도 영주시,휴천1동,O,X,O,-6.03,5.00,-1.62,1.00,68.06,2,O
경상북도,경상북도 영주시,휴천2동,O,X,O,-26.60,5.00,-1.26,1.00,82.17,2,O
경상북도,경상북도 영주시,휴천3동,O,X,O,-30.85,5.00,-1.67,2.00,71.32,2,O
경상북도,경상북도 영주시,가흥1동,X,X,O,-1.28,0.00,6.65,1.00,60.58,1,X
경상북도,경상북도 영주시,가흥2동,X,X,X,3.58,1.00,3.95,0.00,41.75,0,X
경상북도,경상북도 영천시,금호읍,O,X,O,-32.39,5.00,10.13,0.00,59.89,2,O
경상북도,경상북도 영천시,청통면,O,X,X,-48.32,5.00,-0.62,1.00,46.95,1,X
경상북도,경상북도 영천시,신녕면,O,O,O,-53.31,5.00,-5.92,2.00,67.23,3,O
경상북도,경상북도 영천시,화산면,O,X,O,-55.37,5.00,5.67,0.00,62.96,2,O
경상북도,경상북도 영천시,화북면,O,O,O,-81.89,4.00,-12.71,2.00,55.59,3,O
경상북도,경상북도 영천시,화남면,O,X,O,-37.82,2.00,2.11,0.00,52.87,2,O
경상북도,경상북도 영천시,자양면,O,O,O,-68.29,2.00,-18.00,2.00,57.51,3,O
경상북도,경상북도 영천시,임고면,O,X,O,-57.48,2.00,14.36,1.00,58.66,2,O
경상북도,경상북도 영천시,고경면,O,X,O,-52.58,5.00,7.67,1.00,61.28,2,O
경상북도,경상북도 영천시,북안면,O,X,O,-47.56,5.00,6.27,1.00,56.82,2,O
경상북도,경상북도 영천시,대창면,O,X,X,-48.30,5.00,16.28,1.00,48.64,1,X
경상북도,경상북도 영천시,동부동,X,X,O,-3.30,1.00,2.35,0.00,59.88,1,X
경상북도,경상북도 영천시,중앙동,O,X,O,-3.84,3.00,2.87,0.00,63.75,2,O
경상북도,경상북도 영천시,서부동,O,X,O,-35.11,5.00,0.69,0.00,67.70,2,O
경상북도,경상북도 영천시,완산동,O,O,O,-57.82,4.00,-9.15,2.00,71.09,3,O
경상북도,경상북도 영천시,남부동,X,X,X,-9.23,2.00,4.82,0.00,47.60,0,X
경상북도,경상북도 상주시,함창읍,O,X,O,-57.82,4.00,-3.98,1.00,73.26,2,O
경상북도,경상북도 상주시,사벌면,O,X,O,-63.41,5.00,6.12,1.00,56.16,2,O
경상북도,경상북도 상주시,중동면,O,O,O,-63.42,5.00,-18.97,2.00,62.24,3,O
경상북도,경상북도 상주시,낙동면,O,X,O,-55.98,5.00,-2.51,2.00,59.25,2,O
경상북도,경상북도 상주시,청리면,O,O,O,-65.35,5.00,-24.10,3.00,65.87,3,O
경상북도,경상북도 상주시,공성면,O,O,O,-59.93,5.00,-11.55,2.00,64.27,3,O
경상북도,경상북도 상주시,외남면,O,O,X,-61.10,5.00,-8.16,2.00,38.74,2,O
경상북도,경상북도 상주시,내서면,O,X,O,-68.76,2.00,7.41,1.00,60.61,2,O
경상북도,경상북도 상주시,모동면,O,O,O,-52.57,4.00,-26.35,2.00,51.34,3,O
경상북도,경상북도 상주시,모서면,O,O,O,-62.40,3.00,-12.84,1.00,55.90,3,O
경상북도,경상북도 상주시,화동면,O,O,O,-62.70,5.00,-28.30,1.00,50.40,3,O
경상북도,경상북도 상주시,화서면,O,X,O,-61.85,3.00,5.09,0.00,52.91,2,O
경상북도,경상북도 상주시,화북면,O,X,O,-78.24,2.00,8.91,1.00,54.46,2,O
경상북도,경상북도 상주시,외서면,O,X,O,-63.66,5.00,1.10,0.00,62.55,2,O
경상북도,경상북도 상주시,은척면,O,O,O,-68.08,5.00,-19.81,1.00,65.35,3,O
경상북도,경상북도 상주시,공검면,O,O,O,-67.70,5.00,-8.33,2.00,64.03,3,O
경상북도,경상북도 상주시,이안면,O,O,O,-65.10,2.00,-40.63,3.00,65.95,3,O
경상북도,경상북도 상주시,화남면,O,X,O,-63.84,2.00,-3.13,2.00,57.07,2,O
경상북도,경상북도 상주시,남원동,O,X,O,-11.42,3.00,1.56,0.00,68.55,2,O
경상북도,경상북도 상주시,북문동,X,X,O,19.17,1.00,7.01,0.00,57.30,1,X
경상북도,경상북도 상주시,계림동,O,X,O,-17.93,4.00,-2.80,1.00,63.47,2,O
경상북도,경상북도 상주시,동문동,O,X,O,-17.61,5.00,-2.12,2.00,69.09,2,O
경상북도,경상북도 상주시,동성동,O,X,O,-37.07,4.00,3.68,1.00,67.08,2,O
경상북도,경상북도 상주시,신흥동,O,X,O,-1.25,3.00,3.34,1.00,55.65,2,O
경상북도,경상북도 문경시,문경읍,O,X,O,-60.62,2.00,2.97,1.00,58.44,2,O
경상북도,경상북도 문경시,가은읍,O,O,O,-70.55,2.00,-7.89,1.00,63.80,3,O
경상북도,경상북도 문경시,영순면,O,O,O,-51.38,1.00,-5.49,1.00,59.69,3,O
경상북도,경상북도 문경시,산양면,O,X,O,-61.64,5.00,10.18,1.00,72.27,2,O
경상북도,경상북도 문경시,호계면,O,X,O,-72.23,3.00,9.68,2.00,61.99,2,O
경상북도,경상북도 문경시,산북면,O,O,O,-66.97,1.00,-5.22,2.00,62.93,3,O
경상북도,경상북도 문경시,동로면,O,X,O,-63.55,1.00,16.83,2.00,53.94,2,O
경상북도,경상북도 문경시,마성면,O,X,O,-69.54,5.00,4.50,1.00,60.27,2,O
경상북도,경상북도 문경시,농암면,O,X,O,-59.40,1.00,-0.61,2.00,60.79,2,O
경상북도,경상북도 문경시,점촌1동,O,X,O,-25.92,5.00,-4.63,2.00,83.00,2,O
경상북도,경상북도 문경시,점촌2동,O,O,O,-18.29,3.00,-6.64,4.00,81.06,3,O
경상북도,경상북도 문경시,점촌3동,O,X,O,-22.82,3.00,-1.72,1.00,74.45,2,O
경상북도,경상북도 문경시,점촌4동,O,X,O,-38.06,5.00,3.72,0.00,57.68,2,O
경상북도,경상북도 문경시,점촌5동,X,X,X,-10.16,0.00,4.86,0.00,43.90,0,X
경상북도,경상북도 경산시,하양읍,O,X,O,-6.54,5.00,1.88,0.00,64.14,2,O
경상북도,경상북도 경산시,진량읍,X,X,X,-3.41,2.00,5.40,0.00,45.62,0,X
경상북도,경상북도 경산시,와촌면,O,X,X,-33.11,3.00,9.20,0.00,48.01,1,X
경상북도,경상북도 경산시,자인면,O,X,O,-28.30,2.00,7.18,0.00,56.81,2,O
경상북도,경상북도 경산시,용성면,O,X,O,-50.31,2.00,-0.68,1.00,54.56,2,O
경상북도,경상북도 경산시,남산면,O,X,O,-38.57,2.00,5.35,0.00,52.10,2,O
경상북도,경상북도 경산시,압량면,O,X,X,-22.67,0.00,18.74,0.00,48.02,1,X
경상북도,경상북도 경산시,남천면,O,X,O,-32.06,2.00,16.14,1.00,54.13,2,O
경상북도,경상북도 경산시,중앙동,O,O,O,-24.10,2.00,-16.08,3.00,74.07,3,O
경상북도,경상북도 경산시,동부동,X,X,X,13.03,1.00,12.84,1.00,33.85,0,X
경상북도,경상북도 경산시,서부1동,X,X,O,1.09,1.00,4.71,0.00,50.57,1,X
경상북도,경상북도 경산시,남부동,X,X,X,3.22,1.00,2.10,0.00,47.87,0,X
경상북도,경상북도 경산시,북부동,X,X,X,-11.25,1.00,6.18,0.00,30.70,0,X
경상북도,경상북도 경산시,중방동,X,O,O,-0.29,1.00,-1.94,3.00,71.54,2,O
경상북도,경상북도 경산시,서부2동,X,X,O,-1.89,1.00,2.66,0.00,51.67,1,X
