,시군구명,읍면동명,과거대비인구변화...,최근인구변화.연속감소년수.,과거대비사업체변화...,최근사업체변화.연속감소년수.,노후건축물비율...,부합부문.개수.,X2개.부문.이상.부합여부
2197,전라남도 영광군,군서면,-60.95,3,12.07,0,47.45,1,0
2198,전라남도 영광군,군남면,-69.16,4,-12.39,0,67.2,3,1
2199,전라남도 영광군,염산면,-71.61,3,-4.78,2,54.48,2,1
2200,전라남도 영광군,법성면,-62.09,4,13.57,0,55.51,2,1
2201,전라남도 영광군,낙월면,-83.32,2,-6.98,1,84.92,3,1
2202,전라남도 장성군,장성읍,-45.95,2,4.47,0,69.37,2,1
2203,전라남도 장성군,진원면,-41.78,0,16.67,1,44.26,1,0
2204,전라남도 장성군,남면,-56.59,3,28.09,1,46.23,1,0
2205,전라남도 장성군,동화면,-57.88,2,-0.95,1,49.97,1,0
2206,전라남도 장성군,삼서면,-63.21,3,19.51,1,62.12,2,1
2207,전라남도 장성군,삼계면,-21.14,1,-11.2,2,64.24,3,1
2208,전라남도 장성군,황룡면,-54.68,2,1.98,1,56.95,2,1
2209,전라남도 장성군,서삼면,-54.87,2,70.31,1,54.63,2,1
2210,전라남도 장성군,북일면,-70.14,2,8.57,0,43.72,1,0
2211,전라남도 장성군,북이면,-59.83,3,-13.78,2,64.39,3,1
2212,전라남도 장성군,북하면,-55.75,3,3.17,1,56.98,2,1
2213,전라남도 완도군,완도읍,-27.22,3,0.09,0,61.95,2,1
2214,전라남도 완도군,금일읍,-81.48,1,-14.23,1,73.53,3,1
2215,전라남도 완도군,노화읍,-73.89,3,-1.4,1,75.9,2,1
2216,전라남도 완도군,군외면,-65.31,3,-15.5,2,50.66,3,1
2217,전라남도 완도군,신지면,-65.93,3,8.24,0,47.11,1,0
2218,전라남도 완도군,고금면,-63.15,2,-7.33,1,66.35,3,1
2219,전라남도 완도군,약산면,-65.95,1,5.23,2,49.28,1,0
2220,전라남도 완도군,청산면,-66.6,5,4.69,0,74.11,2,1
2221,전라남도 완도군,소안면,-67.6,5,-17.62,1,82.64,3,1
2222,전라남도 완도군,금당면,-67.66,5,-13.43,2,81.97,3,1
2223,전라남도 완도군,보길면,-34.21,3,-13.61,1,45.9,2,1
2224,전라남도 완도군,생일면,-67.2,2,-18.75,1,77.13,3,1
2225,전라남도 진도군,진도읍,-37.89,3,8.71,0,67.99,2,1
2226,전라남도 진도군,군내면,-61.26,5,15.09,0,68.22,2,1
2227,전라남도 진도군,고군면,-58.41,2,-6.85,2,74.02,3,1
2228,전라남도 진도군,의신면,-63.91,5,10.88,1,76.53,2,1
2229,전라남도 진도군,임회면,-67.02,2,-0.87,2,74.11,2,1
2230,전라남도 진도군,지산면,-69.74,5,-7.95,3,79.72,3,1
2231,전라남도 진도군,조도면,-75.49,2,-3.02,2,89,2,1
2232,전라남도 신안군,지도읍,-66.03,3,0.98,1,70.5,2,1
2233,전라남도 신안군,압해읍,-61.1,3,11.24,1,47.55,1,0
2234,전라남도 신안군,증도면,-65.09,2,8.02,0,61.31,2,1
2235,전라남도 신안군,임자면,-63.23,4,5.88,0,70.05,2,1
2236,전라남도 신안군,자은면,-70.27,3,-1.67,1,79.02,2,1
2237,전라남도 신안군,비금면,-67.11,2,6.46,1,82.1,2,1
2238,전라남도 신안군,도초면,-74.68,3,-10.95,2,80.81,3,1
2239,전라남도 신안군,흑산면,-66.63,3,-12.86,2,81.58,3,1
2240,전라남도 신안군,하의면,-76.2,3,0.64,1,85.64,2,1
2241,전라남도 신안군,신의면,-66.94,3,-2.41,1,75.4,2,1
2242,전라남도 신안군,장산면,-80.01,3,0,1,82.34,2,1
2243,전라남도 신안군,안좌면,-71.64,3,-0.6,1,66.02,2,1
2244,전라남도 신안군,팔금면,-76.83,2,-1.79,1,78.73,2,1
2245,전라남도 신안군,암태면,-73.5,2,-14.88,1,83.51,3,1
2246,경상북도 포항시,구룡포읍,-67.42,5,16.61,1,62.29,2,1
2247,경상북도 포항시,연일읍,-8.32,5,2.9,0,38.26,1,0
2248,경상북도 포항시,오천읍,10.37,0,5.58,0,37.27,0,0
2249,경상북도 포항시,대송면,-63.9,5,17.06,0,52.21,2,1
2250,경상북도 포항시,동해면,-41.93,5,-12.94,2,55.61,3,1
2251,경상북도 포항시,장기면,-42.58,5,-7.69,1,46.55,2,1
2252,경상북도 포항시,호미곶면,-55.02,5,-1.06,3,47.64,2,1
2253,경상북도 포항시,송도동,-49.95,5,-9.5,1,85.05,3,1
2254,경상북도 포항시,청림동,-48.17,5,-14.08,1,65.35,3,1
2255,경상북도 포항시,제철동,-63.01,2,7.43,0,43.55,1,0
2256,경상북도 포항시,효곡동,6.36,2,12.39,0,31.84,0,0
2257,경상북도 포항시,대이동,-0.47,3,-2.65,1,27.64,1,0
2258,경상북도 포항시,상대동,-2.71,3,-0.25,1,74.13,2,1
2259,경상북도 포항시,해도동,-16.53,5,-7.17,1,82.09,3,1
2260,경상북도 포항시,흥해읍,-5.36,4,4.07,0,39.06,1,0
2261,경상북도 포항시,신광면,-52.34,3,5.13,2,25.52,1,0
2262,경상북도 포항시,청하면,-48.98,3,0.74,1,35.46,1,0
2263,경상북도 포항시,송라면,-46.65,5,-1.73,1,39.95,1,0
2264,경상북도 포항시,기계면,-60.34,5,5.57,1,29.42,1,0
2265,경상북도 포항시,죽장면,-62.84,1,6.86,0,29.82,1,0
2266,경상북도 포항시,기북면,-37.5,2,-6.67,1,23.38,2,1
2267,경상북도 포항시,양학동,-17.54,2,-5.84,1,67.69,2,1
2268,경상북도 포항시,용흥동,-27.8,3,-14.56,2,72.95,3,1
2269,경상북도 포항시,우창동,0.27,3,2.15,0,60.76,2,1
2270,경상북도 포항시,두호동,-13.35,5,-0.91,1,53.99,2,1
2271,경상북도 포항시,장량동,60.96,0,11.71,0,12.74,0,0
2272,경상북도 포항시,환여동,-9.15,5,5.41,1,61.48,2,1
2273,경상북도 포항시,중앙동,-11.41,5,-2.17,2,75.18,2,1
2274,경상북도 포항시,죽도동,-8.37,5,-11.01,1,76.63,3,1
2275,경상북도 경주시,감포읍,-51.57,5,-4.99,1,70.58,2,1
2276,경상북도 경주시,안강읍,-22.47,5,-1,1,62.4,2,1
2277,경상북도 경주시,건천읍,-38.59,5,9.57,0,62.75,2,1
2278,경상북도 경주시,외동읍,-30.07,1,15.24,0,43.46,1,0
2279,경상북도 경주시,양북면,-52.56,3,9.41,1,57.59,2,1
2280,경상북도 경주시,양남면,-31.84,1,24.35,2,47.92,1,0
2281,경상북도 경주시,내남면,-49.56,4,11.62,0,56.58,2,1
2282,경상북도 경주시,산내면,-51.18,1,-12.64,1,51.46,3,1
2283,경상북도 경주시,서면,-53.75,3,14.81,1,62.53,2,1
2284,경상북도 경주시,현곡면,-3.02,3,13.76,0,42.67,1,0
2285,경상북도 경주시,강동면,-21.06,5,13.08,0,43.78,1,0
2286,경상북도 경주시,천북면,-38.17,2,41.45,0,46.37,1,0
2287,경상북도 경주시,중부동,-26.69,2,-25.29,3,80.35,3,1
2288,경상북도 경주시,성건동,-28.99,5,-7.8,1,71.22,3,1
2289,경상북도 경주시,월성동,-9.06,4,21.07,1,72.78,2,1
2290,경상북도 경주시,선도동,4.56,0,7.18,1,48.74,0,0
2291,경상북도 경주시,용강동,11.09,2,0.79,1,43.18,0,0
2292,경상북도 경주시,황성동,-9.85,4,4.25,0,51.73,2,1
2293,경상북도 경주시,동천동,-5.52,5,2.77,1,55.66,2,1
2294,경상북도 경주시,불국동,5.09,1,6.55,0,50.22,1,0
2295,경상북도 경주시,보덕동,-49.13,3,8.39,0,43.82,1,0
2296,경상북도 경주시,황오동,-43,5,-14.51,1,84.34,3,1
2297,경상북도 경주시,황남동,-27.23,5,-23.15,1,81.29,3,1
2298,경상북도 김천시,아포읍,-16.21,5,5.77,1,49.12,1,0
2299,경상북도 김천시,농소면,-45.49,1,-0.56,1,35.55,1,0
2300,경상북도 김천시,남면,-48.24,1,9.8,0,52.87,2,1
2301,경상북도 김천시,개령면,-43.55,5,-2.27,1,56.31,2,1
2302,경상북도 김천시,감문면,-52.85,3,-12.85,2,64.53,3,1
2303,경상북도 김천시,어모면,-36.11,5,6.71,1,62.75,2,1
2304,경상북도 김천시,봉산면,-41.88,2,5.1,1,47.33,1,0
2305,경상북도 김천시,대항면,-41.47,5,8.26,1,38.63,1,0
2306,경상북도 김천시,감천면,-47.2,3,9.23,1,58.61,2,1
2307,경상북도 김천시,조마면,-52.25,3,-5.45,1,54.27,3,1
2308,경상북도 김천시,구성면,-63.36,5,0.93,1,59.74,2,1
2309,경상북도 김천시,지례면,-65.25,3,-20,2,43.15,2,1
2310,경상북도 김천시,부항면,-70.53,1,-5.45,1,57.18,3,1
2311,경상북도 김천시,대덕면,-58,3,-9.28,1,53.82,3,1
2312,경상북도 김천시,증산면,-60.38,1,3.03,1,63.61,2,1
2313,경상북도 김천시,양금동,-35.93,5,-2.97,1,67.91,2,1
2314,경상북도 김천시,대신동,4.53,2,6.84,0,44.75,0,0
2315,경상북도 김천시,대곡동,-17.7,5,-3.28,2,62.86,2,1
2316,경상북도 김천시,지좌동,3.42,2,7.31,0,55.36,1,0
2317,경상북도 김천시,자산동,-5.67,5,-17.74,2,85.61,3,1
2318,경상북도 김천시,평화남산동,-6.56,2,-18.14,5,80.69,2,1
2319,경상북도 김천시,율곡동,0,0,92,1,0,0,0
2320,경상북도 안동시,풍산읍,-58.1,2,7.7,0,66.31,2,1
2321,경상북도 안동시,와룡면,-59.33,2,0.81,1,64.48,2,1
2322,경상북도 안동시,북후면,-57.96,5,-12.95,2,65.41,3,1
2323,경상북도 안동시,서후면,-29.29,3,11.11,1,57.08,2,1
2324,경상북도 안동시,풍천면,-66.19,4,17.79,3,64.01,3,1
2325,경상북도 안동시,일직면,-64.58,5,-6.99,2,69.06,3,1
2326,경상북도 안동시,남후면,-50.4,3,8.13,0,61.31,2,1
2327,경상북도 안동시,남선면,-45.63,4,0.87,1,66.71,2,1
2328,경상북도 안동시,임하면,-51.9,4,-0.99,1,65.6,2,1
2329,경상북도 안동시,길안면,-64.89,5,10.12,0,68.2,2,1
2330,경상북도 안동시,임동면,-80.48,2,-32.77,1,74.48,3,1
2331,경상북도 안동시,예안면,-69.62,2,-17.78,1,78.5,3,1
2332,경상북도 안동시,도산면,-73.13,4,-8.09,2,74.48,3,1
2333,경상북도 안동시,녹전면,-65.8,2,3.13,1,69.38,2,1
2334,경상북도 안동시,중구동,-35.04,5,-6.86,1,80.25,3,1
2335,경상북도 안동시,명륜동,-29.1,5,5.56,0,67.49,2,1
2336,경상북도 안동시,용상동,-13.17,2,4.44,1,67.02,1,0
2337,경상북도 안동시,태화동,-42.01,2,-9.71,1,86.09,3,1
2338,경상북도 안동시,평화동,-26.73,4,-4.53,1,84.03,2,1
2339,경상북도 안동시,안기동,-51.93,3,-3.68,2,73.92,2,1
2340,경상북도 안동시,옥동,17.87,1,-0.08,1,11.32,0,0
2341,경상북도 안동시,송하동,4.1,1,6.9,0,43.1,0,0
2342,경상북도 안동시,서구동,3.5,3,-12.11,1,84.12,3,1
2343,경상북도 안동시,강남동,-2.9,2,6.05,0,36.82,0,0
2344,경상북도 구미시,선산읍,-32.02,4,-2.85,3,63.74,3,1
2345,경상북도 구미시,고아읍,-6.09,1,11.16,0,52.08,1,0
2346,경상북도 구미시,무을면,-57.75,5,1.27,1,67.25,2,1
2347,경상북도 구미시,옥성면,-57.49,4,5.62,1,38.06,1,0
2348,경상북도 구미시,도개면,-56.13,4,-3.45,3,53.23,3,1
2349,경상북도 구미시,해평면,-48.5,5,0.33,2,58.1,2,1
2350,경상북도 구미시,산동면,-14.59,4,22.44,0,30.43,1,0
2351,경상북도 구미시,장천면,-42.7,3,10.95,1,49.06,1,0
2352,경상북도 구미시,송정동,-19.04,5,-2.62,1,62.4,2,1
2353,경상북도 구미시,원평1동,-40.76,1,-15.17,1,64.39,3,1
2354,경상북도 구미시,원평2동,-43.01,5,-14.47,2,87.71,3,1
2355,경상북도 구미시,도량동,-8,5,-0.91,1,59.18,2,1
2356,경상북도 구미시,지산동,-51.93,5,3.95,1,65.96,2,1
2357,경상북도 구미시,선주원남동,10.33,0,7.44,0,23.23,0,0
2358,경상북도 구미시,형곡1동,-18.14,5,3.17,0,65.83,2,1
2359,경상북도 구미시,형곡2동,-12.43,5,-1.92,1,61.64,2,1
2360,경상북도 구미시,신평1동,-66.19,3,7.3,1,60.28,2,1
2361,경상북도 구미시,신평2동,-65.98,5,-5.23,1,83.75,3,1
2362,경상북도 구미시,비산동,-17.08,1,-4.97,1,36.36,0,0
2363,경상북도 구미시,공단1동,-57.19,3,8.99,0,34.55,1,0
2364,경상북도 구미시,공단2동,-79.07,1,10.01,0,21.93,1,0
2365,경상북도 구미시,광평동,-26.21,1,9.63,0,45.34,1,0
2366,경상북도 구미시,상모사곡동,-0.85,0,3.75,0,14.42,0,0
2367,경상북도 구미시,임오동,19.37,1,9.96,1,24.34,0,0
2368,경상북도 구미시,인동동,3.44,2,0.13,0,31.77,0,0
2369,경상북도 구미시,진미동,-4.73,3,3.44,1,15.98,1,0
2370,경상북도 구미시,양포동,20.21,0,7.33,0,15.78,0,0
2371,경상북도 영주시,풍기읍,-31.63,3,1.85,0,66.98,2,1
2372,경상북도 영주시,이산면,-59.56,3,4.92,1,59.59,2,1
2373,경상북도 영주시,평은면,-69.9,5,-26.09,2,66.13,3,1
2374,경상북도 영주시,문수면,-54.1,1,24.24,0,60.34,2,1
2375,경상북도 영주시,장수면,-58.65,2,3.92,0,53.05,2,1
2376,경상북도 영주시,안정면,-54.02,5,17.7,1,57.5,2,1
2377,경상북도 영주시,봉현면,-53.17,5,7.34,0,61.08,2,1
2378,경상북도 영주시,순흥면,-59.72,4,3.82,0,62.64,2,1
2379,경상북도 영주시,단산면,-64.02,5,1.18,2,68.01,2,1
2380,경상북도 영주시,부석면,-66.06,5,-4.97,3,69.36,3,1
2381,경상북도 영주시,상망동,-5.66,5,1.79,1,57.86,2,1
2382,경상북도 영주시,하망동,-15.33,5,-2.17,2,82.52,2,1
2383,경상북도 영주시,영주1동,-40.03,5,-14.3,3,87.56,3,1
2384,경상북도 영주시,영주2동,-38.46,5,-3.97,1,86.87,2,1
2385,경상북도 영주시,휴천1동,-6.03,5,-1.62,1,68.06,2,1
2386,경상북도 영주시,휴천2동,-26.6,5,-1.26,1,82.17,2,1
2387,경상북도 영주시,휴천3동,-30.85,5,-1.67,2,71.32,2,1
2388,경상북도 영주시,가흥1동,-1.28,0,6.65,1,60.58,1,0
2389,경상북도 영주시,가흥2동,3.58,1,3.95,0,41.75,0,0
2390,경상북도 영천시,금호읍,-32.39,5,10.13,0,59.89,2,1
2391,경상북도 영천시,청통면,-48.32,5,-0.62,1,46.95,1,0
2392,경상북도 영천시,신녕면,-53.31,5,-5.92,2,67.23,3,1
2393,경상북도 영천시,화산면,-55.37,5,5.67,0,62.96,2,1
2394,경상북도 영천시,화북면,-81.89,4,-12.71,2,55.59,3,1
2395,경상북도 영천시,화남면,-37.82,2,2.11,0,52.87,2,1
2396,경상북도 영천시,자양면,-68.29,2,-18,2,57.51,3,1
2397,경상북도 영천시,임고면,-57.48,2,14.36,1,58.66,2,1
2398,경상북도 영천시,고경면,-52.58,5,7.67,1,61.28,2,1
2399,경상북도 영천시,북안면,-47.56,5,6.27,1,56.82,2,1
2400,경상북도 영천시,대창면,-48.3,5,16.28,1,48.64,1,0
2401,경상북도 영천시,동부동,-3.3,1,2.35,0,59.88,1,0
2402,경상북도 영천시,중앙동,-3.84,3,2.87,0,63.75,2,1
2403,경상북도 영천시,서부동,-35.11,5,0.69,0,67.7,2,1
2404,경상북도 영천시,완산동,-57.82,4,-9.15,2,71.09,3,1
2405,경상북도 영천시,남부동,-9.23,2,4.82,0,47.6,0,0
2406,경상북도 상주시,함창읍,-57.82,4,-3.98,1,73.26,2,1
2407,경상북도 상주시,사벌면,-63.41,5,6.12,1,56.16,2,1
2408,경상북도 상주시,중동면,-63.42,5,-18.97,2,62.24,3,1
2409,경상북도 상주시,낙동면,-55.98,5,-2.51,2,59.25,2,1
2410,경상북도 상주시,청리면,-65.35,5,-24.1,3,65.87,3,1
2411,경상북도 상주시,공성면,-59.93,5,-11.55,2,64.27,3,1
2412,경상북도 상주시,외남면,-61.1,5,-8.16,2,38.74,2,1
2413,경상북도 상주시,내서면,-68.76,2,7.41,1,60.61,2,1
2414,경상북도 상주시,모동면,-52.57,4,-26.35,2,51.34,3,1
2415,경상북도 상주시,모서면,-62.4,3,-12.84,1,55.9,3,1
2416,경상북도 상주시,화동면,-62.7,5,-28.3,1,50.4,3,1
2417,경상북도 상주시,화서면,-61.85,3,5.09,0,52.91,2,1
2418,경상북도 상주시,화북면,-78.24,2,8.91,1,54.46,2,1
2419,경상북도 상주시,외서면,-63.66,5,1.1,0,62.55,2,1
2420,경상북도 상주시,은척면,-68.08,5,-19.81,1,65.35,3,1
2421,경상북도 상주시,공검면,-67.7,5,-8.33,2,64.03,3,1
2422,경상북도 상주시,이안면,-65.1,2,-40.63,3,65.95,3,1
2423,경상북도 상주시,화남면,-63.84,2,-3.13,2,57.07,2,1
2424,경상북도 상주시,남원동,-11.42,3,1.56,0,68.55,2,1
2425,경상북도 상주시,북문동,19.17,1,7.01,0,57.3,1,0
2426,경상북도 상주시,계림동,-17.93,4,-2.8,1,63.47,2,1
2427,경상북도 상주시,동문동,-17.61,5,-2.12,2,69.09,2,1
2428,경상북도 상주시,동성동,-37.07,4,3.68,1,67.08,2,1
2429,경상북도 상주시,신흥동,-1.25,3,3.34,1,55.65,2,1
2430,경상북도 문경시,문경읍,-60.62,2,2.97,1,58.44,2,1
2431,경상북도 문경시,가은읍,-70.55,2,-7.89,1,63.8,3,1
2432,경상북도 문경시,영순면,-51.38,1,-5.49,1,59.69,3,1
2433,경상북도 문경시,산양면,-61.64,5,10.18,1,72.27,2,1
2434,경상북도 문경시,호계면,-72.23,3,9.68,2,61.99,2,1
2435,경상북도 문경시,산북면,-66.97,1,-5.22,2,62.93,3,1
2436,경상북도 문경시,동로면,-63.55,1,16.83,2,53.94,2,1
2437,경상북도 문경시,마성면,-69.54,5,4.5,1,60.27,2,1
2438,경상북도 문경시,농암면,-59.4,1,-0.61,2,60.79,2,1
2439,경상북도 문경시,점촌1동,-25.92,5,-4.63,2,83,2,1
2440,경상북도 문경시,점촌2동,-18.29,3,-6.64,4,81.06,3,1
2441,경상북도 문경시,점촌3동,-22.82,3,-1.72,1,74.45,2,1
2442,경상북도 문경시,점촌4동,-38.06,5,3.72,0,57.68,2,1
2443,경상북도 문경시,점촌5동,-10.16,0,4.86,0,43.9,0,0
2444,경상북도 경산시,하양읍,-6.54,5,1.88,0,64.14,2,1
2445,경상북도 경산시,진량읍,-3.41,2,5.4,0,45.62,0,0
2446,경상북도 경산시,와촌면,-33.11,3,9.2,0,48.01,1,0
2447,경상북도 경산시,자인면,-28.3,2,7.18,0,56.81,2,1
2448,경상북도 경산시,용성면,-50.31,2,-0.68,1,54.56,2,1
2449,경상북도 경산시,남산면,-38.57,2,5.35,0,52.1,2,1
2450,경상북도 경산시,압량면,-22.67,0,18.74,0,48.02,1,0
2451,경상북도 경산시,남천면,-32.06,2,16.14,1,54.13,2,1
2452,경상북도 경산시,중앙동,-24.1,2,-16.08,3,74.07,3,1
2453,경상북도 경산시,동부동,13.03,1,12.84,1,33.85,0,0
2454,경상북도 경산시,서부1동,1.09,1,4.71,0,50.57,1,0
2455,경상북도 경산시,남부동,3.22,1,2.1,0,47.87,0,0
2456,경상북도 경산시,북부동,-11.25,1,6.18,0,30.7,0,0
2457,경상북도 경산시,중방동,-0.29,1,-1.94,3,71.54,2,1
2458,경상북도 경산시,서부2동,-1.89,1,2.66,0,51.67,1,0
2459,경상북도 군위군,군위읍,-33.76,1,3.59,0,65.47,2,1
2460,경상북도 군위군,소보면,-61.07,4,0.85,1,65.57,2,1
2461,경상북도 군위군,효령면,-46.99,4,-0.67,1,56.63,2,1
2462,경상북도 군위군,부계면,-46.78,3,-17.39,3,55.99,3,1
2463,경상북도 군위군,우보면,-61.33,4,-6.14,1,60.78,3,1
2464,경상북도 군위군,의흥면,-61.62,5,-2.48,2,65.79,2,1
2465,경상북도 군위군,산성면,-65.01,2,-3.13,1,68.25,2,1
2466,경상북도 군위군,고로면,-71.11,3,-18.07,2,57.3,3,1
2467,경상북도 의성군,의성읍,-41.69,5,-4.57,1,70.22,2,1
2468,경상북도 의성군,단촌면,-65.44,5,-10,1,69.81,3,1
2469,경상북도 의성군,점곡면,-66.59,5,-5.38,1,72.96,3,1
2470,경상북도 의성군,옥산면,-65.61,5,-9.78,3,69.73,3,1
2471,경상북도 의성군,사곡면,-68.21,5,-15,2,70.51,3,1
2472,경상북도 의성군,춘산면,-59.78,5,-1.54,2,67.56,2,1
2473,경상북도 의성군,가음면,-67.76,3,-30.95,2,67.59,3,1
2474,경상북도 의성군,금성면,-59.22,5,-0.91,1,68.85,2,1
2475,경상북도 의성군,봉양면,-56.11,4,2.62,1,65.02,2,1
2476,경상북도 의성군,비안면,-64.95,5,-15.6,1,68.45,3,1
2477,경상북도 의성군,구천면,-61.06,4,-17.57,2,69.82,3,1
2478,경상북도 의성군,단밀면,-64.62,5,-3.85,1,70.9,2,1
2479,경상북도 의성군,단북면,-66.8,5,-14.63,1,76.53,3,1
2480,경상북도 의성군,안계면,-54.19,5,-0.67,1,71.12,2,1
2481,경상북도 의성군,다인면,-64.03,5,-23.74,2,70.47,3,1
2482,경상북도 의성군,신평면,-86.59,4,-30.95,1,72.32,3,1
2483,경상북도 의성군,안평면,-65.95,2,-2.47,1,71.82,2,1
2484,경상북도 의성군,안사면,-53.98,5,-18.18,1,74.76,3,1
2485,경상북도 청송군,청송읍,-41.42,1,-0.17,0,58.96,2,1
2486,경상북도 청송군,부동면,-61.91,3,1.65,1,42.1,1,0
2487,경상북도 청송군,부남면,-59.46,2,-7.48,1,58.75,3,1
2488,경상북도 청송군,현동면,-49.9,1,-3.03,2,41.7,1,0
2489,경상북도 청송군,현서면,-61.46,1,-6.78,2,55.24,3,1
2490,경상북도 청송군,안덕면,-57.09,2,-4.07,1,56.43,2,1
2491,경상북도 청송군,파천면,-68.73,2,-14.29,1,64.08,3,1
2492,경상북도 청송군,진보면,-57.94,5,-7.81,0,58.68,3,1
2493,경상북도 영양군,영양읍,-47.39,3,-5.15,2,59.66,3,1
2494,경상북도 영양군,입암면,-67.01,2,11.63,1,58.61,2,1
2495,경상북도 영양군,청기면,-73.52,2,5.45,1,63.25,2,1
2496,경상북도 영양군,일월면,-67.05,3,19.12,2,45.94,1,0
2497,경상북도 영양군,수비면,-68.04,5,-1.08,1,59.92,2,1
2498,경상북도 영양군,석보면,-67.75,2,4.4,2,61.54,2,1
2499,경상북도 영덕군,영덕읍,-31.89,2,3.33,0,57.32,2,1
2500,경상북도 영덕군,강구면,-52.16,5,4.2,0,58.32,2,1
2501,경상북도 영덕군,남정면,-58.16,5,-21.93,3,54.55,3,1
2502,경상북도 영덕군,달산면,-66.82,4,6.98,1,65.49,2,1
2503,경상북도 영덕군,지품면,-66.8,5,-22.22,1,60.6,3,1
2504,경상북도 영덕군,축산면,-65.11,3,-2.86,1,63.07,2,1
2505,경상북도 영덕군,영해면,-49.79,4,3.75,1,56.44,2,1
2506,경상북도 영덕군,병곡면,-65.93,5,11.46,0,58.38,2,1
2507,경상북도 영덕군,창수면,-69.34,5,0,2,72.21,2,1
2508,경상북도 청도군,화양읍,-15.08,1,14.53,0,56.24,1,0
2509,경상북도 청도군,청도읍,-42.87,2,1.79,1,70,2,1
2510,경상북도 청도군,각남면,-56.93,5,9.09,0,67.4,2,1
2511,경상북도 청도군,풍각면,-51.71,2,-1.49,1,63.05,2,1
2512,경상북도 청도군,각북면,-39.88,1,3.6,2,53.98,2,1
2513,경상북도 청도군,이서면,-32.69,2,15.95,1,60.65,2,1
2514,경상북도 청도군,운문면,-61.12,2,6.51,0,63.25,2,1
2515,경상북도 청도군,금천면,-57.32,4,1.34,0,63.77,2,1
2516,경상북도 청도군,매전면,-55.95,2,20.37,1,64.33,2,1
2517,경상북도 고령군,고령읍,-14.21,2,3.7,1,70.21,1,0
2518,경상북도 고령군,덕곡면,-49.24,2,-8.96,1,74.8,3,1
2519,경상북도 고령군,운수면,-44.69,2,-22,1,73.73,3,1
2520,경상북도 고령군,성산면,-39.95,3,19.15,0,63.35,2,1
2521,경상북도 고령군,다산면,13.05,4,11.54,0,48.39,1,0
2522,경상북도 고령군,개진면,-48.64,4,12.37,1,63.19,2,1
2523,경상북도 고령군,우곡면,-60.3,5,-25,2,82.26,3,1
2524,경상북도 고령군,쌍림면,-49.65,5,6.5,1,78.51,2,1
2525,경상북도 성주군,성주읍,-11.47,1,4.29,0,57.45,1,0
2526,경상북도 성주군,선남면,-22.17,4,30.55,0,41.42,1,0
2527,경상북도 성주군,용암면,-51.76,1,23.08,0,52.23,2,1
2528,경상북도 성주군,수륜면,-54.95,5,-13.02,2,58.13,3,1
2529,경상북도 성주군,가천면,-51.27,1,-10.87,1,48.44,2,1
2530,경상북도 성주군,금수면,-69.16,4,11.84,0,50.48,2,1
2531,경상북도 성주군,대가면,-52.36,2,13.13,0,63.69,2,1
2532,경상북도 성주군,벽진면,-51.73,5,-15.97,1,65.41,3,1
2533,경상북도 성주군,초전면,-39.42,5,5.88,1,64.63,2,1
2534,경상북도 성주군,월항면,-46.75,3,6.39,0,52.66,2,1
2535,경상북도 칠곡군,왜관읍,1.74,2,4.36,0,57.16,1,0
2536,경상북도 칠곡군,북삼읍,4.54,2,3.88,0,38.23,0,0
2537,경상북도 칠곡군,석적읍,14.42,0,6.6,0,32.35,0,0
2538,경상북도 칠곡군,지천면,-52.53,5,13.42,0,44.64,1,0
2539,경상북도 칠곡군,동명면,-33.39,5,7.75,0,43.18,1,0
2540,경상북도 칠곡군,가산면,-36.84,4,14.11,1,38.05,1,0
2541,경상북도 칠곡군,약목면,-31.79,5,-2.01,1,52.6,2,1
2542,경상북도 칠곡군,기산면,-6.96,2,18.49,0,49.57,0,0
2543,경상북도 예천군,예천읍,-29.72,3,2.7,0,64.04,2,1
2544,경상북도 예천군,용문면,-69.21,4,-5.51,1,71.5,3,1
2545,경상북도 예천군,상리면,-61.91,1,-4.76,1,52.56,2,1
2546,경상북도 예천군,하리면,-65.31,1,-7.46,4,56.59,3,1
2547,경상북도 예천군,감천면,-68.87,2,-9.3,1,61.56,3,1
2548,경상북도 예천군,보문면,-69.81,5,15.09,1,72.13,2,1
2549,경상북도 예천군,호명면,-65.83,3,-1.16,1,62.19,2,1
2550,경상북도 예천군,유천면,-60.92,5,-27.47,1,73.62,3,1
2551,경상북도 예천군,용궁면,-66.45,5,-15.35,1,72.42,3,1
2552,경상북도 예천군,개포면,-67.22,2,0,2,72.69,2,1
2553,경상북도 예천군,지보면,-69.29,5,-14.06,1,69.4,3,1
2554,경상북도 예천군,풍양면,-63.64,5,-15.98,2,67.31,3,1
2555,경상북도 봉화군,봉화읍,-36.47,3,1.08,0,68.43,2,1
2556,경상북도 봉화군,물야면,-61.87,2,-10.6,1,66.46,3,1
2557,경상북도 봉화군,봉성면,-63.25,5,-3.51,1,64.61,2,1
2558,경상북도 봉화군,법전면,-65.03,2,-22.68,3,64,3,1
2559,경상북도 봉화군,춘양면,-61.14,5,-9.46,1,63.66,3,1
2560,경상북도 봉화군,소천면,-69.4,2,-22.34,3,66.02,3,1
2561,경상북도 봉화군,석포면,-68.1,0,-17.28,1,72.18,3,1
2562,경상북도 봉화군,재산면,-71.73,2,-26.53,3,68.86,3,1
2563,경상북도 봉화군,명호면,-71.57,2,-11.28,2,61.7,3,1
